Latitude,Longitude,PlaneModel,PlaneAirlines
44.315217,23.166549,Airbus A320 232SL,Aegean Airlines
38.265567,-0.439393,Boeing 737NG 800/W,Ryanair
51.630341,2.512054,Airbus A319 111,easyJet
-6.013665,107.040931,Airbus A320 214SL,Batik Air
47.18605,13.053612,Airbus A320 216SL,Iberia
49.709782,6.386768,Airbus A320 214SL,Eurowings
31.858337,-14.857031,Airbus A320 214,Iberia Express
26.593872,-82.076629,Boeing 737MAX 8,Southwest Airlines
55.510189,12.47721,Airbus A321 232,Scandinavian Airlines System
-6.300566,109.192594,Boeing 737NG 9GPER/W,Lion Air
48.834274,1.022221,Boeing 737NG 76N/W,Scandinavian Airlines System
51.379028,-0.154031,Airbus A320 232,British Airways
52.385,-6.9015,1987 DASSAULT-BREGUET MYSTERE FALCON 900,"BANK OF UTAH TRUSTEE     - SALT LAKE CITY, UT"
50.272659,14.929986,Boeing 737NG 8F2/W,Turkish Airlines
41.533218,-7.41128,Airbus A320 214,Brussels Airlines
51.899228,0.037903,Boeing 737NG 8AS/W,Ryanair
58.193696,24.045868,Avions de Transport Regional ATR 72 500,Nordic Regional Airlines
40.224532,-107.422194,2000 BOEING 777-223,American Airlines
37.577545,-120.778257,Boeing 737NG 900ER/W,Alaska Airlines
22.710975,114.049225,Airbus A330 343E,China Eastern Airlines
41.904416,10.584305,Airbus A320 214,Air Malta
29.326099,-90.831398,1998 BOEING 737-7H4,Southwest Airlines
51.124878,7.95105,Airbus A319 111,easyJet
38.157333,24.287428,Airbus A321 131,Lufthansa
25.677143,-80.194756,Airbus A321 231SL,American Airlines
54.745972,23.174851,Airbus A321 231SL,Finnair
41.539027,24.561661,Airbus A321 231,Lufthansa
42.657619,-70.858009,2011 BOEING CO 777-FS2,FedEx
37.251839,-3.66681,Boeing 737NG 8AS/W,Ryanair
28.488501,-82.253601,2011 BOEING 737-7H4,Southwest Airlines
55.851242,-8.592224,1997 BOEING 777-222,United Airlines
50.11665,9.020815,Airbus A319 111,Iberia
49.537991,2.75106,Boeing 767 304ER/W,Thomson Airways
50.177032,13.782276,Airbus A380 861,Emirates Airline
48.33812,41.80146,Boeing 737NG 8FZ/W,Pobeda
4.125549,100.995964,Avions de Transport Regional ATR 72 600,Malindo Air
53.434845,29.217512,Boeing 777 35RER,Jet Airways
49.848511,2.418922,Boeing 737NG 8AS/W,TUI Airlines Belgium
51.4664,-1.2645,Embraer EMB-195 LR,Flybe
41.366412,2.298327,Boeing 737NG 7Q8,SmartWings
45.23497,23.83994,Airbus A330 203,Air France
47.865196,16.729431,Airbus A320 214,Saudi Arabian Airlines
52.4427,5.0135,Britten-Norman Islander BN-2B-21,Apem Aviation
36.59404,-102.388115,2005 AIRBUS A319-132,American Airlines
45.7029,29.10466,Boeing 737NG 8ZM/W,Belavia
39.773394,-3.478455,Airbus A320 214,Edelweiss Air
47.362839,0.946884,Boeing 737NG 8K2/W,Transavia France
52.507198,4.747192,Piper PA-23 Aztec 250E,Ravenair Aircraft Ltd
32.026657,-84.856421,2001 BOEING 767-432ER,Delta Air Lines
49.313576,-1.275787,Boeing 737NG 8MG/W,Jet2
38.027298,-5.397209,Airbus A321 211,Jet2
52.042419,0.47579,Boeing 737NG 8AS/W,Ryanair
47.523224,1.111873,Boeing 737NG 8B6/W,Royal Air Maroc
43.7769,-79.4535,Embraer EMB-190 AR,Air Canada
48.368317,11.839952,Airbus A320 211,Lufthansa
49.846161,-3.806546,Boeing 737NG 8AS/W,Ryanair
53.104977,-5.834871,Boeing 737NG 8AS/W,Ryanair
51.787921,7.174683,Stemme S10 V,Private
44.537338,26.5737,McDonnell Douglas MD-11 F,Lufthansa Cargo Airlines
42.27544,-6.81957,Airbus A320 214,Small Planet Airlines Germany
62.345131,11.92492,Boeing 777 2DZLR,Qatar Airways
56.055828,67.935837,Airbus A330 243,China Eastern Airlines
54.468679,-2.495728,Boeing 737NG 8AS/W,Ryanair
44.995422,22.62013,Boeing 737NG 7K2/W,KLM Royal Dutch Airlines
43.709751,27.15852,Bombardier Challenger 350,NetJets Europe
49.538498,11.224413,Airbus A320 214SL,Atlantic Airways
40.684429,-6.53467,,
43.288319,22.093241,Boeing 737NG 8H6/W,Pegasus Airlines
44.172058,-4.638,Boeing 757 330/W,Condor Flugdienst
51.334503,6.231232,Schempp-Hirth Duo Discus T,Private
52.657749,17.308018,Airbus A330 243,Air China
49.6652,2.8964,Piaggio P-180 Avanti II,Pan Europeenne Air Service
47.379425,-4.089168,Boeing 737NG 8JP/W,Norwegian
45.64819,25.715639,Boeing 737NG 783/W,Scandinavian Airlines System
41.605728,-5.857273,Airbus A319 132,Vueling Airlines
49.908,20.0225,Canadair CRJ200 Challenger 850,Regional One
26.188753,119.650673,Airbus A320 216SL,AirAsia
-34.032944,137.636551,Pilatus PC-XII NG 47E,Flying Doctor Service of Australia
50.270691,2.618577,Airbus A319 111,easyJet
50.050964,-3.49517,Boeing 737NG 8AS/W,Ryanair
31.620189,-93.773199,Boeing 737NG 76Q/W,Southwest Airlines
55.13887,33.057377,Airbus A320 214,Aeroflot Russian Airlines
28.299089,-79.616966,2006 BOEING 737-7BD,Southwest Airlines
51.35321,8.473057,Airbus A318 111,Tarom
50.903671,4.491997,Airbus A319 112,Brussels Airlines
51.174641,0.002289,Airbus A319 111,easyJet Europe
39.895065,-3.288375,Boeing 737NG 800/W,Norwegian Air International
56.159081,65.390617,Airbus A330 343E,Aeroflot Russian Airlines
40.979889,22.156178,Boeing 747 4B5ERF,ASL Airlines Belgium
51.010266,15.469742,Bombardier Challenger 300,Toyo Aviation
3.152893,101.536296,Avions de Transport Regional ATR 72 500,Firefly
22.126093,113.76429,Airbus A330 343E,Hong Kong Airlines
40.894878,-7.44049,Airbus A320 211,Germanwings
-24.22569,-46.40459,Boeing 737NG 8HX/W,Aerolíneas Argentinas
26.441483,-82.232614,2013 LEARJET INC 45,"AIR QUINCY LLC     - PITTSFIELD, IL"
60.031764,24.617909,Boeing 737NG 79L,Jet Time
31.226807,121.75609,Airbus A320 214SL,Cebu Pacific Air
42.818378,22.962601,Airbus A320 214SL,Eurowings
51.720234,1.18988,Airbus A320 232,British Airways
43.393711,8.29104,Boeing 737NG 8K2/W,Transavia France
51.019547,14.598158,Airbus A321 231,Royal Jordanian Airlines
51.489568,7.530746,Airbus A320 232SL,Wizz Air
53.170349,-2.971959,Avions de Transport Regional ATR 72 600,Aer Lingus Regional
53.688323,-3.053553,Boeing 737NG 8Q8/W,Norwegian Air International
52.430237,2.451935,Boeing 777 336ER,British Airways
46.728066,11.905678,Airbus A320 214,Edelweiss Air
59.360275,18.099701,Boeing 737NG 8JP/W,Norwegian
48.50322,13.849253,Airbus ACJ320 232XSL,Sharjah Rulers Flight
65.296097,12.033984,Gulfstream Aerospace G650,Elitavia Malta
40.600529,-8.74518,Avions de Transport Regional ATR 72 600,TAP Portugal
37.260864,23.797672,Boeing 737NG 8AS/W,Ryanair
31.28865,121.35396,Airbus A321 231,China Eastern Airlines
60.372806,22.106454,Airbus A319 112,Finnair
51.694491,5.532379,Grob G 103 Twin Astir II,Private
32.925301,-89.579102,BOEING 737-924,United Airlines
36.478147,27.45162,Boeing 737NG 85P/W,El Al Israel Airlines
51.847136,-3.502502,Airbus A310 304,Air Transat
45.177109,3.626469,Boeing 737NG 8AS/W,Ryanair
32.753365,-12.052282,Boeing 737NG 8AS/W,Ryanair
46.069119,13.555824,Boeing 777 3F2ER,Turkish Airlines
41.633761,-5.805763,Boeing 737NG 8K2/W,Transavia
30.401403,-78.77829,1998 BOEING 737-7H4,Southwest Airlines
29.124344,-81.090088,2014 BOEING 737-8H4,Southwest Airlines
57.355637,22.169209,Airbus A340 313E,Swiss International Air Lines
42.08588,-6.97039,Airbus A321 212,Thomas Cook Airlines
49.104492,2.724821,Boeing 737NG 883,Scandinavian Airlines System
53.921411,27.15069,Boeing 787 8,LOT Polish Airlines
50.711243,3.409102,Boeing 737NG 8JP/W,Norwegian
39.814682,-8.703979,Boeing 737NG 8AS/W,Ryanair
45.711456,24.107487,Airbus A330 203,KLM Royal Dutch Airlines
40.034042,-3.127075,Airbus A320 214,easyJet Switzerland
48.330643,13.795096,Boeing 737NG 800/W,Turkmenistan Airlines
39.575359,-8.95672,Boeing 737 36Q/W,Jet2
51.134701,13.588562,1991 BOEING 747-4B5,"BOEING AIRCRAFT HOLDING CO     - SEATTLE, WA"
50.050278,11.164422,Diamond Aircraft Twin Star DA42,Private
1.750597,103.182741,Avions de Transport Regional ATR 72 500,Firefly
38.271153,-0.243968,Airbus A319 112,Brussels Airlines
53.632462,9.992536,Airbus A320 214SL,Vueling Airlines
39.289261,-7.44067,Airbus A330 301,Brussels Airlines
42.095792,3.493014,Boeing 737NG 8AS/W,Ryanair
44.429456,23.11021,Airbus A330 303,Turkish Airlines
43.79718,26.99073,Airbus A330 243,Etihad Airways
35.704542,16.604608,Boeing 777 36NER,Emirates Airline
59.901764,23.782562,Airbus A321 231SL,Finnair
51.991776,-2.826311,Airbus A321 211,Aer Lingus
42.056213,12.48309,Boeing 737NG 804/W,Pegasus Airlines
46.310585,5.049797,Boeing 737NG 800/W,Jet2
49.059355,-8.931957,Airbus A320 214,Aer Lingus
59.452096,22.229509,Airbus A350 941,Finnair
60.712967,30.397181,Airbus A350 941,Finnair
33.256313,-77.844185,2000 BOEING 737-7H4,Southwest Airlines
53.412411,-6.10953,Boeing 737NG 8AS/W,Ryanair
50.0823,19.7926,Bombardier CRJ 900 LR NG,Eurowings
50.582062,-0.994769,Boeing 737NG 800/W,Ryanair
33.0481,-81.241798,2001 AIRBUS INDUSTRIE A320-232,JetBlue Airways
51.107521,-114.026749,,
49.056885,11.095628,Airbus A321 231SL,Turkish Airlines
53.398815,-4.070919,Bombardier Learjet 45 XR,Ryanair
51.314026,6.936604,Airbus A321 231SL,Wizz Air
31.3146,121.5116,Airbus A321 231,China Eastern Airlines
53.97797,16.449764,Boeing 787 8,Royal Jordanian Airlines
37.879416,23.985841,Airbus A320 232,Aegean Airlines
48.569412,2.238605,Boeing 737NG 8B6/W,Royal Air Maroc
43.302286,1.476746,Airbus A320 216,Vueling Airlines
48.421143,14.483924,Airbus A320 232,Royal Jordanian Airlines
31.821853,-85.833267,Textron Aviation Baron G58,Private
0,0.00017,,
53.772305,7.868877,Airbus A320 214,Iberia Express
51.362869,3.983212,Boeing 737NG 8JP/W,Norwegian
42.724594,12.246011,Airbus A320 214,Alitalia
49.978901,2.738862,Boeing 737NG 8K2/W,Transavia
57.2141,15.11504,Airbus A320 251NSL,Scandinavian Airlines System
43.169331,25.684601,Airbus A380 861,Emirates Airline
43.227631,22.555309,Boeing 737NG 8S3/W,Corendon Air
51.7542,-0.8898,Sikorsky S-76 C-2,Rooney Air Ltd
37.256607,-85.688743,2001 RAYTHEON AIRCRAFT COMPANY B200,"TRUSTMARK NATIONAL BANK     - JACKSON, MS"
41.9831,-87.8186,1999 BOEING 737-724,United Airlines
47.869858,-0.417549,Boeing 737NG 800/W,Ryanair
51.922302,4.813004,Pipistrel Alpha Trainer,Private
39.412537,-82.843601,2008 PIPER AIRCRAFT INC PA46R-350T,"MATRIX PARTNERS LLC     - ALLENTOWN, PA"
53.557068,-3.825361,Airbus A320 214SL,easyJet
36.163361,-4.89394,Airbus A320 232,British Airways
58.535339,65.37487,Airbus A330 243,China Eastern Airlines
47.768509,19.986259,Airbus A350 941,Malaysia Airlines
40.012814,116.6248,Boeing 737NG 89L/W,Air China
50.850998,-0.729477,Airbus A320 214SL,easyJet
48.565247,10.399053,Airbus A321 231,Turkish Airlines
45.508907,18.288418,Airbus A320 214,Condor Flugdienst
34.212021,-83.710832,2014 BOEING 737-8H4,Southwest Airlines
51.1376,15.255,Diamond Aircraft Twin Star DA42 NG,Private
47.434158,19.262951,Boeing 737NG 7K2/W,KLM Royal Dutch Airlines
50.6747,20.2504,Bombardier DHC-8 402,Austrian
41.240953,-6.089672,Airbus A321 131,Lufthansa
29.722487,-100.15616,Boeing 737NG 8K2/W,Transavia
53.225269,11.121557,Boeing 777 240ER,Pakistan International Airlines
51.161682,4.20331,Boeing 737NG 800/W,Ryanair
51.465408,-0.212631,Airbus A320 251NSL,Scandinavian Airlines System
52.78688,-1.328659,Boeing 737NG 8AS/W,Ryanair
55.858768,64.893829,Airbus A330 343E,China Eastern Airlines
35.098801,-76.517701,Airbus A330 243,TAME
43.817551,-79.395191,Anderson EA-1 Kingfisher,Private
45.51808,11.290194,Airbus A330 243,Egyptair
38.40271,-3.506801,Airbus A320 214,Air Arabia Maroc
51.072281,-3.245792,Airbus A320 214,Vueling Airlines
49.41832,8.361102,Robin DR.400 180R Remorqueur,Private
47.850394,0.940458,Boeing 737NG 800/W,Transavia
52.173454,20.964394,Boeing 737MAX 8,LOT Polish Airlines
30.130783,-16.035461,Airbus A320 216SL,Iberia Express
25.810562,119.59349,Airbus A321 232SL,Air China
51.74528,1.750565,Embraer EMB-195 LR,Flybe
50.110977,17.949059,Boeing 737NG 866/W,Egyptair
38.632631,116.279236,Airbus A330 343E,Hainan Airlines
34.439209,135.222229,Airbus A320 214SL,China Southern Airlines
38.5309,-81.2776,1995 CESSNA 650,"GRANDE AVIATION LLC     - KNOXVILLE, TN"
36.739212,-101.868624,2000 AIRBUS INDUSTRIE A300F4-622R,United Parcel Service
51.49548,4.34258,Boeing 737NG 683,Scandinavian Airlines System
55.576994,22.71595,Airbus A320 251NSL,Scandinavian Airlines System
46.950901,23.061951,Airbus A320 232,Wizz Air
55.455551,-3.220326,Boeing 737NG 8AS/W,Ryanair
51.6821,-0.4375,Agusta A.109 S Grand,Castle Air Ltd
52.250599,6.93386,Schleicher ASK 23 B,Private
28.366013,-13.825819,Airbus A321 213,Iberia
49.765686,-2.364084,Boeing 737NG 800/W,Norwegian
48.891678,2.030076,Airbus A320 214SL,Air France
36.71291,-86.854579,2001 BOEING 737-924,"UNITED AIRLINES INC     - CHICAGO, IL"
51.134979,0.171585,Airbus A320 232,British Airways
42.215804,-3.472829,Airbus A320 232SL,Vueling Airlines
42.120399,-73.5243,2004 BOEING 737-7H4,Southwest Airlines
51.782894,13.761902,Boeing 747 4KZFSCD,AirBridgeCargo
49.850464,6.893772,Embraer EMB-190 LR,Air Moldova
-23.399597,-46.680009,Airbus A321 231SL,LATAM Airlines
35.790478,-89.351105,1999 BOEING 737-823,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
39.01194,-10.42517,Boeing 757 236,Jet2
50.812912,-3.40205,Airbus A319 111,easyJet
40.653092,-84.642792,2009 BOEING 737-823,American Airlines
37.558685,-2.329861,Airbus A320 214,Air Arabia Maroc
44.651871,11.06147,Airbus A320 251NSL,Pegasus Airlines
33.520684,-81.220803,2011 BOEING 737-7H4,Southwest Airlines
52.257729,6.91071,Schempp-Hirth Duo Discus xLT,Private
52.139282,13.399277,Airbus A321 231,Turkish Airlines
46.898849,23.211981,Boeing 737NG 8K5/W,Blue Air
51.275381,10.920792,Bombardier CRJ 900 LR,Lufthansa Regional
55.940847,37.53067,Airbus A320 211,Lufthansa
48.112762,13.259371,Bombardier Global 5000,Maleth-Aero AOC Ltd
48.411942,12.739422,Airbus A319 112,Germanwings
42.126755,30.546174,Boeing 787 9,Etihad Airways
44.511108,28.06712,Airbus A330 343E,Turkish Airlines
-23.735264,-46.34624,Airbus A321 231SL,LATAM Airlines
53.660765,25.327525,Boeing 787 8,LOT Polish Airlines
49.611008,2.228996,Airbus A320 214,easyJet Europe
48.881386,16.725384,Boeing 737NG 85F/W,Meridiana
30.579746,-78.931053,2013 BOEING 737-8H4,Southwest Airlines
48.338974,1.670415,Boeing 737NG 800/W,Transavia France
57.629242,20.003872,Boeing 787 9,KLM Royal Dutch Airlines
28.4355,-82.2544,2008 BOEING 737-7H4,Southwest Airlines
50.340145,4.195664,Boeing 737NG 8JP/W,Norwegian Air International
40.390397,-3.480107,Boeing 737NG 8AS/W,Ryanair
50.927399,9.636791,Airbus A320 214SL,Eurowings
51.465271,-0.295072,Airbus A319 131,British Airways
39.086929,-4.365573,Airbus A319 112,Germania
49.591308,10.014112,Airbus A380 861,Emirates Airline
28.951441,-80.036209,Boeing 737NG 7Q8,Southwest Airlines
4.738815,97.372152,Airbus A320 214SL,Batik Air
42.280151,26.235976,Airbus A321 231,Turkish Airlines
29.529373,-78.948124,2010 BOEING 737-823,American Airlines
53.172619,7.79472,Airbus A320 214,easyJet
37.977081,-2.498104,Boeing 767 316ER/W,LATAM Airlines
42.040859,141.035004,Boeing 737NG 881/W,All Nippon Airways
42.2645,25.76825,Airbus A330 223,Turkish Airlines
53.429167,29.369848,Boeing 777 236ER,British Airways
51.522387,7.627792,Airbus A320 232SL,Wizz Air
51.947875,1.731995,Airbus A320 232SL,Wizz Air
24.1837,117.03903,Airbus A321 231,China Southern Airlines
40.2179,-96.4463,1983 BOEING 767-232,"CARGO AIRCRAFT MANAGEMENT INC     - WILMINGTON, OH"
63.812073,-17.180082,Airbus A330 343X,Scandinavian Airlines System
42.83395,22.49502,Boeing 737 4Y0F,TNT Airways
38.814686,-104.721396,1997 BOEING 757-236,FedEx
53.29235,-2.401644,Boeing 737NG 8AS/W,Ryanair
51.362366,-3.235102,Boeing 737NG 8K5/W,Thomson Airways
51.620087,-1.640155,Boeing 737NG 800/W,Ryanair
37.494801,-75.878868,Boeing 737NG 8Q8/W,Air Transat
34.804455,-91.861782,Boeing 737NG 823/W,American Airlines
53.207207,5.746496,DG Flugzeugbau DG-1000S,Private
31.2388,-81.992302,2005 BOEING 737-7H4,"SOUTHWEST AIRLINES CO     - DALLAS, TX"
44.649899,28.081711,Airbus A321 231,Turkish Airlines
47.504471,20.757362,Boeing 737NG 83N/W,S7 Airlines
59.029448,20.180938,Boeing 737NG 8JP/W,Norwegian
41.498291,27.268379,Airbus A310 308F,ULS Cargo
49.9553,11.166934,Boeing 777 36NER,Egyptair
34.50119,-109.880936,MCDONNELL DOUGLAS MD-11F,FedEx
-23.259918,-46.345978,Avions de Transport Regional ATR 72 500,Passaredo Linhas Aereas
64.10383,-20.339869,2002 BOEING 777-222,United Airlines
41.982065,-4.131817,Boeing 737NG 8K5/W,TUIfly
27.798523,-15.059198,Airbus A320 216SL,Iberia Express
55.949459,19.710159,Airbus A340 642,Lufthansa
26.40024,-81.49505,BOEING 737-7H4,Southwest Airlines
42.092533,26.300886,Boeing 737NG 8AS/W,Ryanair
27.9102,-82.9436,2005 BOEING 737-7H4,Southwest Airlines
50.706513,9.791718,Boeing 777 236ER,British Airways
44.338074,-65.140686,Boeing 777 FHT,FedEx Express
51.465,-0.41154,Airbus A319 131,British Airways
51.021744,10.617321,Airbus A330 243,Etihad Airways
41.749583,-73.093382,2005 EMBRAER ERJ 190-100 IGW,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
47.907532,16.0261,Boeing 737NG 6D6,Air Algerie
38.774849,-118.701111,1993 BOEING 757-222,"FEDERAL EXPRESS CORP     - MEMPHIS, TN"
43.907605,-79.004255,Bombardier DHC-8 402 NG,WestJet Encore
49.474461,13.983369,Boeing 737NG 866/W,Egyptair
31.550686,-101.96257,2000 BOEING 777-222,United Airlines
52.8244,23.381,Bombardier CRJ 900 LR,Adria Airways
63.081402,-0.326526,Boeing 787 8,LOT Polish Airlines
42.802277,-0.248815,Airbus A320 214,Edelweiss Air
55.815854,38.685265,Airbus A320 214SL,Aeroflot Russian Airlines
39.092468,-5.073474,Airbus A320 232SL,Vueling Airlines
50.893753,8.81972,Boeing 787 9,British Airways
29.4202,-79.427498,2007 BOEING 737-7H4,Southwest Airlines
46.938171,11.221161,Boeing 737NG 86J/W,Air Berlin
28.416,-82.283997,2007 BOEING 737-7H4,Southwest Airlines
49.928787,9.215867,Boeing 737NG 8AS/W,Ryanair
52.728424,-1.336212,737-8MG,Jet2
51.383652,4.543441,Boeing 737NG 8K2/W,Transavia
30.086712,-79.244003,2011 BOEING 737-7H4,Southwest Airlines
49.421036,10.633991,Boeing 737NG 800/W,Turkmenistan Airlines
39.92725,16.492226,737-8JP,Norwegian Air Shuttle
28.3498,-82.2295,2008 BOEING 737-7H4,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
41.780869,-7.21309,Boeing 737NG 86J/W,Air Berlin
48.686325,16.03187,Boeing 737NG 800/W,Aeroflot Russian Airlines
47.561071,-9.000197,Boeing 737NG 85P/W,Scandinavian Airlines System
50.420915,10.892944,Boeing 737NG 8HC/W,SunExpress
-6.102812,106.74359,Boeing 737NG 8U3/W,Garuda Indonesia
51.799232,9.962311,Airbus A320 214SL,Lufthansa
44.661301,20.665479,Boeing 757 27B/W,Jet2
50.1465,5.256235,Boeing 737NG 800/W,Ryanair
32.126266,-109.325281,Boeing 767 300F,FedEx Express
51.165482,17.17304,Embraer EMB-195 LR,Lufthansa Regional
51.492,-1.4135,Beech Bonanza F33A,Private
44.457111,27.64924,Airbus A350 941,Singapore Airlines
36.752758,-119.824608,AS350B3,"California Highway Patrol ""H40"""
51.236836,-98.401184,1992 MCDONNELL DOUGLAS MD-11F,FedEx
53.236208,-2.057998,Boeing 757 28A/W,Thomson Airways
51.667118,9.023438,Boeing 787 9,Etihad Airways
44.64587,14.56879,2008 GULFSTREAM AEROSPACE GV-SP (G550),"SN234 LLC     - NEW YORK, NY"
13.992439,-63.469752,2012 BOEING 747-87UF,Atlas Air
44.758072,-61.075091,Boeing 747 8F,United Parcel Service
52.062286,-1.25824,Boeing 787 9,Virgin Atlantic Airways
51.691791,7.373428,Schleicher ASW 15 B,Private
60.115884,33.53969,Airbus A321 211,Ural Airlines
51.974037,0.030448,Boeing 737NG 8AS/W,Ryanair
48.1747,11.5794,Bombardier CRJ 900 LR,Lufthansa Regional
30.574265,104.39188,Boeing 737NG 86N/W,Xiamen Airlines
50.514019,-97.750186,2010 BOEING CO 777-FS2,FedEx
38.9347,-96.708,2006 BOEING 737-7H4,Southwest Airlines
50.076233,12.231759,Airbus A330 343E,Aeroflot Russian Airlines
44.24464,27.92952,McDonnell Douglas MD-90 30,EVA Air
49.277592,8.474073,Diamond HK 36TTC 115 Super Dimona,Private
44.798401,10.43276,Boeing 777 3DZER,Qatar Airways
37.088196,-8.976356,Boeing 757 23N/W,Jet2
33.436481,-112.002281,2014 AIRBUS INDUSTRIE A321-231,American Airlines
59.576297,33.864788,Boeing 777 F1B,China Southern Airlines
49.292999,3.295754,Airbus A320 214,Finnair
39.7915,-88.2272,2006 BOEING 737-7H4,Southwest Airlines
62.787563,2.700418,Airbus A380 861,Emirates Airline
33.889572,-99.469543,2013 BOEING 737-8H4,Southwest Airlines
42.692169,11.20612,Airbus A320 214,Swiss International Air Lines
45.807728,2.706276,Boeing 737NG 8JP/W,Norwegian Air International
47.59724,8.36623,Boeing 737NG 86N/W,Pegasus Airlines
58.665253,23.714964,Airbus A320 214,Finnair
37.497986,-75.862174,Boeing 767 316ER/W,LATAM Airlines
34.824612,-111.053185,McDonnell Douglas MD-11 F,FedEx Express
42.421738,-0.86018,Airbus A319 112,Vueling Airlines
53.2323,5.730986,Diamond HK 36TTC Super Dimona,Private
50.545624,-8.393844,A320-214,AER LINGUS
59.62825,18.238403,Airbus A320 251NSL,Scandinavian Airlines System
55.879681,16.10158,Boeing 737NG 8BK/W,Corendon Air
39.763733,-75.829369,1967 PIPER PA-28-140,"BROWN SCOTT W     - VIRGINIA BEACH, VA"
46.302155,-103.674428,1995 AIRBUS INDUSTRIE A300F4-605R,FedEx
41.908093,0.358525,Boeing 737NG 8AS/W,Ryanair
51.082191,0.533981,SOCATA TB20 Trinidad,Private
53.9496,-4.815151,Pilatus PC-XII NG 47E,SMT Shipping
31.951035,-106.264984,Airbus A321 211SL,Delta Air Lines
45.215164,17.272584,Gulfstream Aerospace G450,Execujet Middle East
44.430899,20.983284,Boeing 787 8,Royal Jordanian Airlines
48.215057,11.729948,Airbus A319 114,Lufthansa
37.538979,-8.82089,Boeing 737NG 8K5/W,Jet2
51.43277,-1.381457,Boeing 737NG 8AS/W,Ryanair
48.204254,16.542381,Boeing 737NG 800/W,Aeroflot Russian Airlines
62.806366,2.486064,Boeing 777 300ER,Emirates Airline
55.833435,-7.339616,Boeing 787 8,American Airlines
26.6621,-79.7333,2004 BOEING 737-7H4,"SOUTHWEST AIRLINES CO     - DALLAS, TX"
59.957016,30.743534,Boeing 757 2Q8,Tajik Air
32.28566,-87.96138,Boeing 737NG 800/W,WestJet
-20.573044,-44.83599,Airbus A320 251NSL,Avianca Brasil
51.030004,0.839844,Airbus A320 214SL,easyJet
43.985161,21.973114,Embraer Legacy 650,TAG Aviation (UK) Ltd
53.593597,9.913827,Boeing 777 31HER,Emirates Airline
41.677921,26.49016,Airbus A320 214,Middle East Airlines
58.231915,13.48288,Avions de Transport Regional ATR 72 600,Braathens Regional
48.968578,-58.527134,Gulfstream Aerospace G550,Gulfstream Aerospace Corp
51.616795,7.055435,Comco Ikarus C42 B,Private
48.435562,15.804045,Boeing 737NG 83N/W,S7 Airlines
49.87793,9.417659,Airbus A330 343E,Etihad Airways
36.139759,138.404236,Boeing 737NG 881/W,All Nippon Airways
49.310268,32.641029,Textron Aviation Citation XLS+,Air Pink
53.348419,10.056571,Airbus A320 251NSL,Pegasus Airlines
61.849724,-27.827759,Boeing 787 9,Norwegian
28.337,-81.189003,2011 BOEING 737-7H4,Southwest Airlines
49.592611,1.162992,Airbus A320 214,easyJet Switzerland
32.22496,34.468121,Boeing 737NG 804/W,Up by EL AL
36.344077,-76.384901,Airbus A320 211,Air Canada
56.51889,21.02159,Airbus A321 211,Finnair
46.536942,1.686066,Boeing 737NG 8JP/W,Norwegian Air International
52.81897,-1.600266,Boeing 737 36Q/W,Jet2
43.6966,17.8192,Textron Aviation Citation XLS+,Air Pink
46.537701,21.1707,Boeing KC-135R,United States Air Force
52.114,-3.3719,Cessna Citation CJ2+,Centreline Air Charter Ltd
42.844399,-106.539132,1995 BOEING 757-28A,FedEx
51.461655,7.088037,Boeing 777 F1H,Emirates Airline
51.3508,6.5816,Reims/Cessna F172M,Private
58.082932,15.696982,Boeing 737NG 8AS/W,Ryanair
59.41214,24.453644,Boeing 737NG 800/W,Ryanair
42.901239,-2.541177,Boeing 737NG 7K5/W,TUI Airlines Belgium
42.28363,23.659889,Embraer Legacy 650,Air Hamburg
51.18116,2.433624,Airbus A319 111,easyJet
40.28086,-3.019617,Boeing 737NG 800/W,Ryanair
62.671883,-21.88635,1999 BOEING 777-232,Delta Airlines
33.34465,-111.294196,Boeing 767 3S2F,FedEx Express
54.155242,-2.605537,Airbus A320 214SL,easyJet
50.766146,6.380081,Piper PA-28 161 Warrior III,Private
53.276662,-5.939403,Boeing 737NG 8AS/W,Ryanair
26.944885,-79.665545,2006 BOEING 737-76N,"AFS INVESTMENTS 55 LLC     - NORWALK, CT"
43.635368,0.740596,Boeing 737NG 8JP/W,Norwegian Air International
46.837324,6.828827,Airbus A320 214SL,Pegasus Airlines
31.233719,121.942696,Airbus A320 214SL,Spring Airlines
45.707932,4.777512,Airbus A319 111,easyJet
50.874264,7.13807,Airbus A319 132,Germanwings
43.869665,0.739027,Boeing 737NG 81D/W,Norwegian Air International
45.757219,22.79718,Boeing 737 42C,Blue Air
54.851291,17.491899,Boeing 747 8HVF,AirBridgeCargo
51.31807,6.832733,Embraer EMB-175 200LR,KLM Cityhopper
47.460285,8.552346,Airbus A321 231,Turkish Airlines
37.387436,-3.741195,Boeing 737NG 85P/W,Jet2
43.60675,29.179049,Airbus A330 302,Jet Airways
52.15657,7.204442,Airbus A320 216SL,Pegasus Airlines
21.86121,113.91281,Boeing 777 367ER,Cathay Pacific Airways
52.228317,104.297844,Boeing 767 3Q8ER,Ikar Airlines
